Region,Age,Year,Total_Deaths
17,18,2013,1
17,18,2014,0
17,18,2015,0
17,18,2016,0
17,18,2017,0
17,18,2018,1
17,18,2019,1
17,18,2020,0
17,18,2021,1
17,18,2022,0
17,18,2023,1
17,19,2000,3
17,19,2001,0
17,19,2002,2
17,19,2003,4
17,19,2004,2
17,19,2005,3
17,19,2006,2
17,19,2007,2
17,19,2008,4
17,19,2009,4
17,19,2010,1
17,19,2011,3
17,19,2012,0
17,19,2013,2
17,19,2014,0
17,19,2015,0
17,19,2016,1
17,19,2017,2
17,19,2018,1
17,19,2019,1
17,19,2020,2
17,19,2021,3
17,19,2022,0
17,19,2023,0
18,0,2000,11
18,0,2001,8
18,0,2002,6
18,0,2003,10
18,0,2004,9
18,0,2005,5
18,0,2006,5
18,0,2007,9
18,0,2008,4
18,0,2009,9
18,0,2010,5
18,0,2011,6
18,0,2012,10
18,0,2013,11
18,0,2014,7
18,0,2015,9
18,0,2016,7
18,0,2017,10
18,0,2018,4
18,0,2019,5
18,0,2020,7
18,0,2021,9
18,0,2022,7
18,0,2023,4
18,1,2000,3
18,1,2001,2
18,1,2002,4
18,1,2003,2
18,1,2004,1
18,1,2005,3
18,1,2006,3
18,1,2007,0
18,1,2008,1
18,1,2009,2
18,1,2010,0
18,1,2011,1
18,1,2012,1
18,1,2013,3
18,1,2014,1
18,1,2015,0
18,1,2016,1
18,1,2017,1
18,1,2018,0
18,1,2019,0
18,1,2020,1
18,1,2021,0
18,1,2022,2
18,1,2023,0
18,2,2000,0
18,2,2001,0
18,2,2002,0
18,2,2003,0
18,2,2004,0
18,2,2005,1
18,2,2006,1
18,2,2007,1
18,2,2008,0
18,2,2009,2
18,2,2010,0
18,2,2011,1
18,2,2012,0
18,2,2013,0
18,2,2014,1
18,2,2015,1
18,2,2016,1
18,2,2017,1
18,2,2018,0
18,2,2019,2
18,2,2020,0
18,2,2021,1
18,2,2022,1
18,2,2023,0
18,3,2000,1
18,3,2001,0
18,3,2002,0
18,3,2003,0
18,3,2004,0
18,3,2005,0
18,3,2006,1
18,3,2007,1
18,3,2008,0
18,3,2009,1
18,3,2010,0
18,3,2011,0
18,3,2012,0
18,3,2013,0
18,3,2014,0
18,3,2015,2
18,3,2016,1
18,3,2017,0
18,3,2018,0
18,3,2019,0
18,3,2020,0
18,3,2021,0
18,3,2022,0
18,3,2023,2
18,4,2000,0
18,4,2001,0
18,4,2002,0
18,4,2003,0
18,4,2004,1
18,4,2005,0
18,4,2006,0
18,4,2007,0
18,4,2008,0
18,4,2009,0
18,4,2010,0
18,4,2011,0
18,4,2012,0
18,4,2013,1
18,4,2014,0
18,4,2015,0
18,4,2016,1
18,4,2017,0
18,4,2018,0
18,4,2019,0
18,4,2020,0
18,4,2021,0
18,4,2022,0
18,4,2023,0
18,5,2000,1
18,5,2001,0
18,5,2002,1
18,5,2003,0
18,5,2004,0
18,5,2005,0
18,5,2006,0
18,5,2007,0
18,5,2008,0
18,5,2009,0
18,5,2010,1
18,5,2011,0
18,5,2012,1
18,5,2013,0
18,5,2014,0
18,5,2015,0
18,5,2016,2
18,5,2017,0
18,5,2018,1
18,5,2019,1
18,5,2020,0
18,5,2021,0
18,5,2022,0
18,5,2023,2
18,6,2000,0
18,6,2001,1
18,6,2002,0
18,6,2003,1
18,6,2004,0
18,6,2005,1
18,6,2006,1
18,6,2007,0
18,6,2008,1
18,6,2009,0
18,6,2010,0
18,6,2011,0
18,6,2012,0
18,6,2013,0
18,6,2014,2
18,6,2015,0
18,6,2016,0
18,6,2017,0
18,6,2018,0
18,6,2019,0
18,6,2020,0
18,6,2021,0
18,6,2022,0
18,6,2023,0
18,7,2000,0
18,7,2001,0
18,7,2002,0
18,7,2003,0
18,7,2004,1
18,7,2005,0
18,7,2006,1
18,7,2007,0
18,7,2008,0
18,7,2009,0
18,7,2010,0
18,7,2011,0
18,7,2012,0
18,7,2013,0
18,7,2014,0
18,7,2015,0
18,7,2016,0
18,7,2017,0
18,7,2018,0
18,7,2019,0
18,7,2020,1
18,7,2021,1
18,7,2022,1
18,7,2023,0
18,8,2000,0
18,8,2001,0
18,8,2002,0
18,8,2003,0
18,8,2004,1
18,8,2005,0
18,8,2006,0
18,8,2007,0
18,8,2008,0
18,8,2009,1
18,8,2010,0
18,8,2011,0
18,8,2012,0
18,8,2013,0
18,8,2014,0
18,8,2015,0
18,8,2016,0
18,8,2017,0
18,8,2018,0
18,8,2019,0
18,8,2020,0
18,8,2021,0
18,8,2022,0
18,8,2023,1
18,9,2000,0
18,9,2001,1
18,9,2002,0
18,9,2003,0
18,9,2004,0
18,9,2005,0
18,9,2006,1
18,9,2007,0
18,9,2008,0
18,9,2009,1
18,9,2010,0
18,9,2011,0
18,9,2012,0
18,9,2013,0
18,9,2014,0
18,9,2015,1
18,9,2016,1
18,9,2017,0
18,9,2018,0
18,9,2019,0
18,9,2020,0
18,9,2021,1
18,9,2022,1
18,9,2023,0
18,10,2000,0
18,10,2001,0
18,10,2002,0
18,10,2003,1
18,10,2004,0
18,10,2005,2
18,10,2006,0
18,10,2007,0
18,10,2008,0
18,10,2009,0
18,10,2010,0
18,10,2011,0
18,10,2012,0
18,10,2013,0
18,10,2014,0
18,10,2015,0
18,10,2016,0
18,10,2017,0
18,10,2018,0
18,10,2019,0
18,10,2020,1
18,10,2021,0
18,10,2022,0
18,10,2023,2
18,11,2000,0
18,11,2001,0
18,11,2002,0
18,11,2003,0
18,11,2004,0
18,11,2005,0
18,11,2006,2
18,11,2007,0
18,11,2008,0
18,11,2009,0
18,11,2010,0
18,11,2011,0
18,11,2012,0
18,11,2013,0
18,11,2014,0
18,11,2015,0
18,11,2016,0
18,11,2017,0
18,11,2018,0
18,11,2019,1
18,11,2020,0
18,11,2021,1
18,11,2022,1
18,11,2023,1
18,12,2000,1
18,12,2001,0
18,12,2002,0
18,12,2003,1
18,12,2004,1
18,12,2005,0
18,12,2006,0
18,12,2007,1
18,12,2008,0
18,12,2009,0
18,12,2010,0
18,12,2011,0
18,12,2012,1
18,12,2013,0
18,12,2014,0
18,12,2015,0
18,12,2016,0
18,12,2017,0
18,12,2018,0
18,12,2019,0
18,12,2020,0
18,12,2021,0
18,12,2022,0
18,12,2023,0
18,13,2000,0
18,13,2001,1
18,13,2002,0
18,13,2003,0
18,13,2004,1
18,13,2005,0
18,13,2006,0
18,13,2007,0
18,13,2008,0
18,13,2009,0
18,13,2010,0
18,13,2011,0
18,13,2012,0
18,13,2013,0
18,13,2014,0
18,13,2015,0
18,13,2016,0
18,13,2017,0
18,13,2018,0
18,13,2019,0
18,13,2020,0
18,13,2021,0
18,13,2022,0
18,13,2023,0
18,14,2000,0
18,14,2001,0
18,14,2002,0
18,14,2003,0
18,14,2004,1
18,14,2005,0
18,14,2006,0
18,14,2007,0
18,14,2008,0
18,14,2009,1
18,14,2010,0
18,14,2011,0
18,14,2012,1
18,14,2013,1
18,14,2014,0
18,14,2015,1
18,14,2016,0
18,14,2017,0
18,14,2018,1
18,14,2019,0
18,14,2020,2
18,14,2021,0
18,14,2022,1
18,14,2023,0
18,15,2000,0
18,15,2001,0
18,15,2002,0
18,15,2003,0
18,15,2004,1
18,15,2005,0
18,15,2006,0
18,15,2007,2
18,15,2008,0
18,15,2009,0
18,15,2010,0
18,15,2011,0
18,15,2012,0
18,15,2013,1
18,15,2014,0
18,15,2015,0
18,15,2016,0
18,15,2017,1
18,15,2018,2
18,15,2019,0
18,15,2020,0
18,15,2021,0
18,15,2022,0
18,15,2023,2
18,16,2000,3
18,16,2001,0
18,16,2002,3
18,16,2003,1
18,16,2004,0
18,16,2005,2
18,16,2006,3
18,16,2007,0
18,16,2008,0
18,16,2009,1
18,16,2010,1
18,16,2011,0
18,16,2012,2
18,16,2013,0
18,16,2014,0
18,16,2015,0
18,16,2016,0
18,16,2017,0
18,16,2018,0
18,16,2019,1
18,16,2020,0
18,16,2021,0
18,16,2022,2
18,16,2023,0
18,17,2000,0
18,17,2001,1
18,17,2002,1
18,17,2003,0
18,17,2004,2
18,17,2005,1
18,17,2006,2
18,17,2007,1
18,17,2008,1
18,17,2009,1
18,17,2010,0
18,17,2011,2
18,17,2012,1
18,17,2013,0
18,17,2014,0
18,17,2015,1
18,17,2016,0
18,17,2017,0
18,17,2018,1
18,17,2019,0
18,17,2020,0
18,17,2021,2
18,17,2022,0
18,17,2023,2
18,18,2000,2
18,18,2001,3
18,18,2002,1
18,18,2003,0
18,18,2004,0
18,18,2005,1
18,18,2006,2
18,18,2007,1
18,18,2008,0
18,18,2009,1
18,18,2010,0
18,18,2011,0
18,18,2012,0
18,18,2013,1
18,18,2014,3
18,18,2015,0
18,18,2016,0
18,18,2017,1
18,18,2018,0
18,18,2019,2
18,18,2020,1
18,18,2021,2
18,18,2022,0
18,18,2023,0
18,19,2000,0
18,19,2001,1
18,19,2002,2
18,19,2003,3
18,19,2004,0
18,19,2005,0
18,19,2006,3
18,19,2007,1
18,19,2008,2
18,19,2009,3
18,19,2010,1
18,19,2011,2
18,19,2012,0
18,19,2013,3
18,19,2014,1
18,19,2015,0
18,19,2016,1
18,19,2017,1
18,19,2018,1
18,19,2019,1
18,19,2020,1
18,19,2021,3
18,19,2022,1
18,19,2023,2
19,0,2000,10
19,0,2001,8
19,0,2002,16
19,0,2003,11
19,0,2004,7
19,0,2005,8
19,0,2006,7
19,0,2007,4
19,0,2008,6
19,0,2009,12
19,0,2010,5
19,0,2011,4
19,0,2012,3
19,0,2013,2
19,0,2014,10
19,0,2015,5
19,0,2016,5
19,0,2017,8
19,0,2018,1
19,0,2019,5
19,0,2020,10
19,0,2021,6
19,0,2022,10
19,0,2023,5
19,1,2000,0
19,1,2001,0
19,1,2002,4
19,1,2003,0
19,1,2004,5
19,1,2005,3
19,1,2006,0
19,1,2007,0
19,1,2008,1
19,1,2009,1
19,1,2010,0
19,1,2011,0
19,1,2012,4
19,1,2013,2
19,1,2014,0
19,1,2015,0
19,1,2016,1
19,1,2017,3
19,1,2018,3
19,1,2019,2
19,1,2020,4
19,1,2021,0
19,1,2022,0
19,1,2023,0
19,2,2000,0
19,2,2001,1
19,2,2002,1
19,2,2003,2
19,2,2004,0
19,2,2005,0
19,2,2006,1
19,2,2007,0
19,2,2008,1
19,2,2009,0
19,2,2010,0
19,2,2011,1
19,2,2012,0
19,2,2013,1
19,2,2014,0
19,2,2015,0
19,2,2016,0
19,2,2017,0
19,2,2018,0
19,2,2019,1
19,2,2020,0
19,2,2021,2
19,2,2022,1
19,2,2023,1
19,3,2000,0
19,3,2001,1
19,3,2002,0
19,3,2003,1
19,3,2004,0
19,3,2005,0
19,3,2006,0
19,3,2007,0
19,3,2008,1
19,3,2009,0
19,3,2010,0
19,3,2011,0
19,3,2012,1
19,3,2013,0
19,3,2014,0
19,3,2015,0
19,3,2016,0
19,3,2017,0
19,3,2018,0
19,3,2019,2
19,3,2020,0
19,3,2021,1
19,3,2022,1
19,3,2023,1
19,4,2000,0
19,4,2001,1
19,4,2002,0
19,4,2003,0
19,4,2004,0
19,4,2005,0
19,4,2006,1
19,4,2007,0
19,4,2008,1
19,4,2009,1
19,4,2010,0
19,4,2011,0
19,4,2012,0
19,4,2013,0
19,4,2014,0
19,4,2015,0
19,4,2016,1
19,4,2017,1
19,4,2018,0
19,4,2019,0
19,4,2020,0
19,4,2021,0
19,4,2022,0
19,4,2023,1
19,5,2000,1
19,5,2001,1
19,5,2002,1
19,5,2003,0
19,5,2004,0
19,5,2005,0
19,5,2006,1
19,5,2007,1
19,5,2008,0
19,5,2009,0
19,5,2010,1
19,5,2011,1
19,5,2012,0
19,5,2013,0
19,5,2014,0
19,5,2015,0
19,5,2016,1
19,5,2017,0
19,5,2018,0
19,5,2019,0
19,5,2020,0
19,5,2021,0
19,5,2022,1
19,5,2023,0
19,6,2000,2
19,6,2001,1
19,6,2002,1
19,6,2003,0
19,6,2004,1
19,6,2005,0
19,6,2006,0
19,6,2007,0
19,6,2008,1
19,6,2009,0
19,6,2010,0
19,6,2011,0
19,6,2012,0
19,6,2013,0
19,6,2014,0
19,6,2015,0
19,6,2016,0
19,6,2017,1
19,6,2018,0
19,6,2019,1
19,6,2020,0
19,6,2021,1
19,6,2022,0
19,6,2023,0
19,7,2000,0
19,7,2001,0
19,7,2002,0
19,7,2003,0
19,7,2004,0
19,7,2005,0
19,7,2006,0
19,7,2007,1
19,7,2008,0
19,7,2009,0
19,7,2010,1
19,7,2011,1
19,7,2012,0
19,7,2013,1
19,7,2014,0
19,7,2015,0
19,7,2016,0
19,7,2017,0
19,7,2018,0
19,7,2019,1
19,7,2020,0
19,7,2021,1
19,7,2022,0
19,7,2023,0
19,8,2000,1
19,8,2001,0
19,8,2002,0
19,8,2003,0
19,8,2004,1
19,8,2005,0
19,8,2006,0
19,8,2007,1
19,8,2008,0
19,8,2009,0
19,8,2010,0
19,8,2011,0
19,8,2012,1
19,8,2013,0
19,8,2014,0
19,8,2015,0
19,8,2016,0
19,8,2017,0
19,8,2018,0
19,8,2019,0
19,8,2020,0
19,8,2021,1
19,8,2022,2
19,8,2023,0
19,9,2000,1
19,9,2001,0
19,9,2002,0
19,9,2003,0
19,9,2004,0
19,9,2005,0
19,9,2006,0
19,9,2007,0
19,9,2008,0
19,9,2009,1
19,9,2010,0
19,9,2011,1
19,9,2012,0
19,9,2013,0
19,9,2014,0
19,9,2015,0
19,9,2016,0
19,9,2017,0
19,9,2018,1
19,9,2019,1
19,9,2020,0
19,9,2021,0
19,9,2022,0
19,9,2023,0
19,10,2000,0
19,10,2001,2
19,10,2002,0
19,10,2003,0
19,10,2004,0
19,10,2005,0
19,10,2006,1
19,10,2007,0
19,10,2008,0
19,10,2009,0
19,10,2010,0
19,10,2011,0
19,10,2012,0
19,10,2013,0
19,10,2014,0
19,10,2015,0
19,10,2016,0
19,10,2017,0
19,10,2018,0
19,10,2019,1
19,10,2020,0
19,10,2021,2
19,10,2022,1
19,10,2023,0
19,11,2000,0
19,11,2001,0
19,11,2002,1
19,11,2003,0
19,11,2004,0
19,11,2005,0
19,11,2006,0
19,11,2007,0
19,11,2008,0
19,11,2009,0
19,11,2010,0
19,11,2011,0
19,11,2012,0
19,11,2013,0
19,11,2014,2
19,11,2015,2
19,11,2016,0
19,11,2017,1
19,11,2018,1
19,11,2019,1
19,11,2020,1
19,11,2021,0
19,11,2022,1
19,11,2023,0
19,12,2000,0
19,12,2001,0
19,12,2002,2
19,12,2003,0
19,12,2004,0
19,12,2005,1
19,12,2006,0
19,12,2007,0
19,12,2008,0
19,12,2009,0
19,12,2010,0
19,12,2011,2
19,12,2012,1
19,12,2013,0
19,12,2014,0
19,12,2015,0
19,12,2016,0
19,12,2017,0
19,12,2018,1
19,12,2019,1
19,12,2020,1
19,12,2021,0
19,12,2022,0
19,12,2023,0
19,13,2000,1
19,13,2001,1
19,13,2002,1
19,13,2003,0
19,13,2004,0
19,13,2005,1
19,13,2006,1
19,13,2007,0
19,13,2008,1
19,13,2009,0
19,13,2010,0
19,13,2011,0
19,13,2012,0
19,13,2013,1
19,13,2014,0
19,13,2015,0
19,13,2016,2
19,13,2017,0
19,13,2018,0
19,13,2019,1
19,13,2020,1
19,13,2021,0
19,13,2022,1
19,13,2023,0
19,14,2000,0
19,14,2001,0
19,14,2002,1
19,14,2003,1
19,14,2004,1
19,14,2005,0
19,14,2006,0
19,14,2007,0
19,14,2008,0
19,14,2009,1
19,14,2010,1
19,14,2011,0
19,14,2012,0
19,14,2013,0
19,14,2014,0
19,14,2015,1
19,14,2016,0
19,14,2017,0
19,14,2018,1
19,14,2019,0
19,14,2020,2
19,14,2021,0
19,14,2022,0
19,14,2023,1
19,15,2000,1
19,15,2001,0
19,15,2002,0
19,15,2003,0
19,15,2004,0
19,15,2005,0
19,15,2006,0
19,15,2007,1
19,15,2008,0
19,15,2009,1
19,15,2010,1
19,15,2011,2
19,15,2012,0
19,15,2013,0
19,15,2014,0
19,15,2015,2
19,15,2016,1
19,15,2017,1
19,15,2018,1
19,15,2019,0
19,15,2020,0
19,15,2021,0
19,15,2022,2
19,15,2023,1
19,16,2000,0
19,16,2001,1
19,16,2002,1
19,16,2003,1
19,16,2004,1
19,16,2005,0
19,16,2006,0
19,16,2007,0
19,16,2008,0
19,16,2009,0
19,16,2010,1
19,16,2011,0
19,16,2012,0
19,16,2013,0
19,16,2014,0
19,16,2015,0
19,16,2016,1
19,16,2017,0
19,16,2018,0
19,16,2019,0
19,16,2020,1
19,16,2021,1
19,16,2022,0
19,16,2023,1
19,17,2000,3
19,17,2001,2
19,17,2002,0
19,17,2003,0
19,17,2004,0
19,17,2005,0
19,17,2006,3
19,17,2007,0
19,17,2008,2
19,17,2009,1
19,17,2010,1
19,17,2011,1
19,17,2012,1
19,17,2013,0
19,17,2014,1
19,17,2015,0
19,17,2016,1
19,17,2017,1
19,17,2018,1
19,17,2019,1
19,17,2020,1
19,17,2021,1
19,17,2022,2
19,17,2023,1
19,18,2000,1
19,18,2001,0
19,18,2002,1
19,18,2003,3
19,18,2004,3
19,18,2005,0
19,18,2006,0
19,18,2007,0
19,18,2008,3
19,18,2009,2
19,18,2010,0
19,18,2011,0
19,18,2012,0
19,18,2013,0
19,18,2014,0
19,18,2015,0
19,18,2016,0
19,18,2017,1
19,18,2018,0
19,18,2019,2
19,18,2020,0
19,18,2021,1
19,18,2022,0
19,18,2023,1
19,19,2000,1
19,19,2001,0
19,19,2002,1
19,19,2003,0
19,19,2004,0
19,19,2005,0
19,19,2006,2
19,19,2007,1
19,19,2008,0
19,19,2009,4
19,19,2010,0
19,19,2011,0
19,19,2012,0
19,19,2013,0
19,19,2014,0
19,19,2015,2
19,19,2016,0
19,19,2017,4
19,19,2018,2
19,19,2019,0
19,19,2020,0
19,19,2021,0
19,19,2022,0
19,19,2023,2
20,0,2000,7
20,0,2001,10
20,0,2002,13
20,0,2003,10
20,0,2004,6
20,0,2005,9
20,0,2006,8
20,0,2007,5
20,0,2008,5
20,0,2009,5
20,0,2010,5
20,0,2011,4
20,0,2012,11
20,0,2013,13
20,0,2014,10
20,0,2015,5
20,0,2016,10
20,0,2017,6
20,0,2018,6
20,0,2019,3
20,0,2020,2
20,0,2021,3
20,0,2022,10
20,0,2023,8
20,1,2000,3
20,1,2001,0
20,1,2002,5
20,1,2003,1
20,1,2004,1
20,1,2005,1
20,1,2006,3
20,1,2007,2
20,1,2008,1
20,1,2009,2
20,1,2010,0
20,1,2011,0
20,1,2012,1
20,1,2013,1
20,1,2014,0
20,1,2015,2
20,1,2016,1
20,1,2017,1
20,1,2018,2
20,1,2019,4
20,1,2020,1
20,1,2021,1
20,1,2022,0
20,1,2023,1
20,2,2000,0
20,2,2001,0
20,2,2002,0
20,2,2003,1
20,2,2004,1
20,2,2005,0
20,2,2006,0
20,2,2007,0
20,2,2008,0
20,2,2009,0
20,2,2010,1
20,2,2011,2
20,2,2012,0
20,2,2013,0
20,2,2014,0
20,2,2015,1
20,2,2016,0
20,2,2017,2
20,2,2018,1
20,2,2019,1
20,2,2020,1
20,2,2021,2
20,2,2022,0
20,2,2023,1
20,3,2000,0
20,3,2001,0
20,3,2002,1
20,3,2003,0
20,3,2004,1
20,3,2005,0
20,3,2006,0
20,3,2007,0
20,3,2008,1
20,3,2009,0
20,3,2010,0
20,3,2011,0
20,3,2012,0
20,3,2013,0
20,3,2014,0
20,3,2015,0
20,3,2016,1
20,3,2017,0
20,3,2018,0
20,3,2019,0
20,3,2020,0
20,3,2021,0
20,3,2022,1
20,3,2023,0
20,4,2000,0
20,4,2001,0
20,4,2002,0
20,4,2003,0
20,4,2004,0
20,4,2005,1
20,4,2006,0
20,4,2007,1
20,4,2008,0
20,4,2009,1
20,4,2010,0
20,4,2011,0
20,4,2012,1
20,4,2013,0
20,4,2014,1
20,4,2015,1
20,4,2016,0
20,4,2017,0
20,4,2018,1
20,4,2019,0
20,4,2020,0
20,4,2021,0
20,4,2022,0
20,4,2023,3
20,5,2000,0
20,5,2001,0
20,5,2002,0
20,5,2003,1
20,5,2004,0
20,5,2005,0
20,5,2006,0
20,5,2007,0
20,5,2008,1
20,5,2009,0
20,5,2010,1
20,5,2011,0
20,5,2012,1
20,5,2013,1
20,5,2014,0
20,5,2015,1
20,5,2016,0
20,5,2017,0
20,5,2018,0
20,5,2019,0
20,5,2020,0
20,5,2021,0
20,5,2022,0
20,5,2023,0
20,6,2000,0
20,6,2001,1
20,6,2002,0
20,6,2003,0
20,6,2004,0
20,6,2005,0
20,6,2006,0
20,6,2007,0
20,6,2008,0
20,6,2009,1
20,6,2010,1
20,6,2011,0
20,6,2012,0
20,6,2013,0
20,6,2014,0
20,6,2015,0
20,6,2016,0
20,6,2017,0
20,6,2018,1
20,6,2019,0
20,6,2020,0
20,6,2021,1
20,6,2022,0
20,6,2023,1
20,7,2000,1
20,7,2001,0
20,7,2002,0
20,7,2003,0
20,7,2004,0
20,7,2005,1
20,7,2006,0
20,7,2007,0
20,7,2008,0
20,7,2009,0
20,7,2010,0
20,7,2011,1
20,7,2012,1
20,7,2013,0
20,7,2014,0
20,7,2015,0
20,7,2016,0
20,7,2017,0
20,7,2018,1
20,7,2019,0
20,7,2020,0
20,7,2021,0
20,7,2022,0
20,7,2023,0
20,8,2000,0
20,8,2001,0
20,8,2002,0
20,8,2003,1
20,8,2004,0
20,8,2005,0
20,8,2006,0
20,8,2007,0
20,8,2008,0
20,8,2009,0
20,8,2010,0
20,8,2011,0
20,8,2012,0
20,8,2013,0
20,8,2014,0
20,8,2015,0
20,8,2016,0
20,8,2017,0
20,8,2018,0
20,8,2019,0
20,8,2020,1
20,8,2021,0
20,8,2022,0
20,8,2023,0
20,9,2000,0
20,9,2001,0
20,9,2002,0
20,9,2003,2
20,9,2004,0
20,9,2005,0
20,9,2006,0
20,9,2007,1
20,9,2008,0
20,9,2009,0
20,9,2010,1
20,9,2011,0
20,9,2012,0
20,9,2013,0
20,9,2014,0
20,9,2015,0
20,9,2016,0
20,9,2017,0
20,9,2018,0
20,9,2019,1
20,9,2020,0
20,9,2021,0
20,9,2022,1
20,9,2023,0
20,10,2000,0
20,10,2001,1
20,10,2002,0
20,10,2003,0
20,10,2004,0
20,10,2005,0
20,10,2006,0
20,10,2007,0
20,10,2008,2
20,10,2009,0
20,10,2010,0
20,10,2011,0
20,10,2012,0
20,10,2013,1
20,10,2014,0
20,10,2015,1
20,10,2016,0
20,10,2017,0
20,10,2018,0
20,10,2019,0
20,10,2020,1
20,10,2021,0
20,10,2022,0
20,10,2023,0
20,11,2000,3
20,11,2001,0
20,11,2002,0
20,11,2003,0
20,11,2004,1
20,11,2005,0
20,11,2006,0
20,11,2007,1
20,11,2008,1
20,11,2009,0
20,11,2010,0
20,11,2011,0
20,11,2012,0
20,11,2013,0
20,11,2014,0
20,11,2015,1
20,11,2016,0
20,11,2017,1
20,11,2018,0
20,11,2019,1
20,11,2020,1
20,11,2021,0
20,11,2022,0
20,11,2023,0
20,12,2000,2
20,12,2001,0
20,12,2002,0
20,12,2003,0
20,12,2004,0
20,12,2005,0
20,12,2006,0
20,12,2007,0
20,12,2008,0
20,12,2009,0
20,12,2010,0
20,12,2011,0
20,12,2012,0
20,12,2013,1
20,12,2014,0
20,12,2015,1
20,12,2016,0
20,12,2017,0
20,12,2018,0
20,12,2019,0
20,12,2020,1
20,12,2021,0
20,12,2022,0
20,12,2023,1
20,13,2000,0
20,13,2001,0
20,13,2002,1
20,13,2003,0
20,13,2004,0
20,13,2005,0
20,13,2006,2
20,13,2007,0
20,13,2008,0
20,13,2009,0
20,13,2010,1
20,13,2011,0
20,13,2012,0
20,13,2013,0
20,13,2014,1
20,13,2015,0
20,13,2016,0
20,13,2017,0
20,13,2018,0
20,13,2019,0
20,13,2020,0
20,13,2021,0
20,13,2022,0
20,13,2023,0
20,14,2000,3
20,14,2001,0
20,14,2002,0
20,14,2003,2
20,14,2004,2
20,14,2005,0
20,14,2006,0
20,14,2007,0
20,14,2008,2
20,14,2009,0
20,14,2010,0
20,14,2011,0
20,14,2012,0
20,14,2013,0
20,14,2014,1
20,14,2015,0
20,14,2016,0
20,14,2017,0
20,14,2018,2
20,14,2019,1
20,14,2020,0
20,14,2021,0
20,14,2022,0
20,14,2023,0
20,15,2000,0
20,15,2001,1
20,15,2002,0
20,15,2003,0
20,15,2004,0
20,15,2005,1
20,15,2006,2
20,15,2007,0
20,15,2008,0
20,15,2009,1
20,15,2010,1
20,15,2011,1
20,15,2012,1
20,15,2013,0
20,15,2014,0
20,15,2015,2
20,15,2016,1
20,15,2017,0
20,15,2018,0
20,15,2019,0
20,15,2020,1
20,15,2021,0
20,15,2022,1
20,15,2023,1
20,16,2000,1
20,16,2001,4
20,16,2002,0
20,16,2003,2
20,16,2004,1
20,16,2005,0
20,16,2006,1
20,16,2007,3
20,16,2008,1
20,16,2009,2
20,16,2010,0
20,16,2011,1
20,16,2012,1
20,16,2013,0
20,16,2014,0
20,16,2015,1
20,16,2016,0
20,16,2017,1
20,16,2018,0
20,16,2019,0
20,16,2020,0
20,16,2021,1
20,16,2022,1
20,16,2023,0
20,17,2000,1
20,17,2001,1
20,17,2002,3
20,17,2003,0
20,17,2004,3
20,17,2005,3
20,17,2006,3
20,17,2007,4
20,17,2008,0
20,17,2009,0
20,17,2010,1
20,17,2011,0
20,17,2012,1
20,17,2013,0
20,17,2014,0
20,17,2015,2
20,17,2016,1
20,17,2017,1
20,17,2018,1
20,17,2019,1
20,17,2020,1
20,17,2021,0
20,17,2022,1
20,17,2023,0
20,18,2000,1
20,18,2001,2
20,18,2002,1
20,18,2003,2
20,18,2004,3
20,18,2005,3
20,18,2006,3
20,18,2007,2
20,18,2008,5
20,18,2009,0
20,18,2010,2
20,18,2011,2
20,18,2012,2
20,18,2013,1
20,18,2014,0
20,18,2015,0
20,18,2016,0
20,18,2017,1
20,18,2018,1
20,18,2019,0
20,18,2020,2
20,18,2021,0
20,18,2022,0
20,18,2023,0
20,19,2000,0
20,19,2001,2
20,19,2002,1
20,19,2003,2
20,19,2004,0
20,19,2005,0
20,19,2006,0
20,19,2007,2
20,19,2008,1
20,19,2009,3
20,19,2010,2
20,19,2011,0
20,19,2012,4
20,19,2013,2
20,19,2014,2
20,19,2015,0
20,19,2016,0
20,19,2017,0
20,19,2018,2
20,19,2019,1
20,19,2020,1
20,19,2021,0
20,19,2022,0
20,19,2023,2
21,0,2000,8
21,0,2001,8
21,0,2002,6
21,0,2003,8
21,0,2004,5
21,0,2005,3
21,0,2006,9
21,0,2007,4
21,0,2008,2
21,0,2009,8
21,0,2010,11
21,0,2011,8
21,0,2012,14
21,0,2013,6
21,0,2014,7
21,0,2015,17
21,0,2016,9
21,0,2017,6
21,0,2018,11
21,0,2019,6
21,0,2020,6
21,0,2021,8
21,0,2022,5
21,0,2023,5
21,1,2000,3
21,1,2001,5
21,1,2002,1
21,1,2003,1
21,1,2004,2
21,1,2005,3
21,1,2006,5
21,1,2007,3
21,1,2008,1
21,1,2009,0
21,1,2010,1
21,1,2011,0
21,1,2012,1
21,1,2013,1
21,1,2014,3
21,1,2015,2
21,1,2016,5
21,1,2017,4
21,1,2018,1
21,1,2019,1
21,1,2020,0
21,1,2021,0
21,1,2022,2
21,1,2023,2
21,2,2000,0
21,2,2001,2
21,2,2002,0
21,2,2003,1
21,2,2004,0
21,2,2005,0
21,2,2006,0
21,2,2007,0
21,2,2008,3
21,2,2009,3
21,2,2010,0
21,2,2011,0
21,2,2012,1
21,2,2013,0
21,2,2014,0
21,2,2015,1
21,2,2016,0
21,2,2017,0
21,2,2018,0
21,2,2019,1
21,2,2020,1
21,2,2021,0
21,2,2022,0
21,2,2023,0
21,3,2000,0
21,3,2001,0
21,3,2002,1
21,3,2003,2
21,3,2004,0
21,3,2005,2
