Region_Code;Region_Name;Age;Year;Total_Migrations
8;Kalmar Län;17;2010;56
8;Kalmar Län;17;2011;84
8;Kalmar Län;17;2012;62
8;Kalmar Län;17;2013;88
8;Kalmar Län;17;2014;102
8;Kalmar Län;17;2015;120
8;Kalmar Län;17;2016;177
8;Kalmar Län;17;2017;157
8;Kalmar Län;17;2018;88
8;Kalmar Län;17;2019;76
8;Kalmar Län;17;2020;61
8;Kalmar Län;17;2021;54
8;Kalmar Län;17;2022;67
8;Kalmar Län;17;2023;49
8;Kalmar Län;18;1997;48
8;Kalmar Län;18;1998;42
8;Kalmar Län;18;1999;50
8;Kalmar Län;18;2000;38
8;Kalmar Län;18;2001;54
8;Kalmar Län;18;2002;57
8;Kalmar Län;18;2003;66
8;Kalmar Län;18;2004;65
8;Kalmar Län;18;2005;60
8;Kalmar Län;18;2006;76
8;Kalmar Län;18;2007;77
8;Kalmar Län;18;2008;79
8;Kalmar Län;18;2009;80
8;Kalmar Län;18;2010;71
8;Kalmar Län;18;2011;86
8;Kalmar Län;18;2012;65
8;Kalmar Län;18;2013;86
8;Kalmar Län;18;2014;98
8;Kalmar Län;18;2015;120
8;Kalmar Län;18;2016;218
8;Kalmar Län;18;2017;186
8;Kalmar Län;18;2018;96
8;Kalmar Län;18;2019;71
8;Kalmar Län;18;2020;78
8;Kalmar Län;18;2021;56
8;Kalmar Län;18;2022;59
8;Kalmar Län;18;2023;66
8;Kalmar Län;19;1997;134
8;Kalmar Län;19;1998;172
8;Kalmar Län;19;1999;181
8;Kalmar Län;19;2000;193
8;Kalmar Län;19;2001;209
8;Kalmar Län;19;2002;193
8;Kalmar Län;19;2003;247
8;Kalmar Län;19;2004;218
8;Kalmar Län;19;2005;270
8;Kalmar Län;19;2006;261
8;Kalmar Län;19;2007;239
8;Kalmar Län;19;2008;258
8;Kalmar Län;19;2009;313
8;Kalmar Län;19;2010;267
8;Kalmar Län;19;2011;266
8;Kalmar Län;19;2012;282
8;Kalmar Län;19;2013;247
8;Kalmar Län;19;2014;251
8;Kalmar Län;19;2015;240
8;Kalmar Län;19;2016;298
8;Kalmar Län;19;2017;215
8;Kalmar Län;19;2018;268
8;Kalmar Län;19;2019;210
8;Kalmar Län;19;2020;207
8;Kalmar Län;19;2021;237
8;Kalmar Län;19;2022;241
8;Kalmar Län;19;2023;190
9;Gotlands Län;0;1997;8
9;Gotlands Län;0;1998;14
9;Gotlands Län;0;1999;14
9;Gotlands Län;0;2000;14
9;Gotlands Län;0;2001;23
9;Gotlands Län;0;2002;14
9;Gotlands Län;0;2003;15
9;Gotlands Län;0;2004;14
9;Gotlands Län;0;2005;17
9;Gotlands Län;0;2006;14
9;Gotlands Län;0;2007;9
9;Gotlands Län;0;2008;16
9;Gotlands Län;0;2009;18
9;Gotlands Län;0;2010;10
9;Gotlands Län;0;2011;14
9;Gotlands Län;0;2012;18
9;Gotlands Län;0;2013;11
9;Gotlands Län;0;2014;14
9;Gotlands Län;0;2015;14
9;Gotlands Län;0;2016;19
9;Gotlands Län;0;2017;13
9;Gotlands Län;0;2018;20
9;Gotlands Län;0;2019;19
9;Gotlands Län;0;2020;12
9;Gotlands Län;0;2021;22
9;Gotlands Län;0;2022;15
9;Gotlands Län;0;2023;20
9;Gotlands Län;1;1997;22
9;Gotlands Län;1;1998;28
9;Gotlands Län;1;1999;26
9;Gotlands Län;1;2000;31
9;Gotlands Län;1;2001;30
9;Gotlands Län;1;2002;29
9;Gotlands Län;1;2003;25
9;Gotlands Län;1;2004;33
9;Gotlands Län;1;2005;25
9;Gotlands Län;1;2006;30
9;Gotlands Län;1;2007;36
9;Gotlands Län;1;2008;34
9;Gotlands Län;1;2009;32
9;Gotlands Län;1;2010;38
9;Gotlands Län;1;2011;44
9;Gotlands Län;1;2012;25
9;Gotlands Län;1;2013;40
9;Gotlands Län;1;2014;34
9;Gotlands Län;1;2015;46
9;Gotlands Län;1;2016;40
9;Gotlands Län;1;2017;63
9;Gotlands Län;1;2018;56
9;Gotlands Län;1;2019;41
9;Gotlands Län;1;2020;44
9;Gotlands Län;1;2021;44
9;Gotlands Län;1;2022;42
9;Gotlands Län;1;2023;25
9;Gotlands Län;2;1997;18
9;Gotlands Län;2;1998;23
9;Gotlands Län;2;1999;15
9;Gotlands Län;2;2000;24
9;Gotlands Län;2;2001;25
9;Gotlands Län;2;2002;20
9;Gotlands Län;2;2003;24
9;Gotlands Län;2;2004;29
9;Gotlands Län;2;2005;29
9;Gotlands Län;2;2006;18
9;Gotlands Län;2;2007;23
9;Gotlands Län;2;2008;28
9;Gotlands Län;2;2009;24
9;Gotlands Län;2;2010;32
9;Gotlands Län;2;2011;33
9;Gotlands Län;2;2012;27
9;Gotlands Län;2;2013;28
9;Gotlands Län;2;2014;29
9;Gotlands Län;2;2015;30
9;Gotlands Län;2;2016;45
9;Gotlands Län;2;2017;38
9;Gotlands Län;2;2018;45
9;Gotlands Län;2;2019;34
9;Gotlands Län;2;2020;25
9;Gotlands Län;2;2021;43
9;Gotlands Län;2;2022;35
9;Gotlands Län;2;2023;22
9;Gotlands Län;3;1997;22
9;Gotlands Län;3;1998;25
9;Gotlands Län;3;1999;11
9;Gotlands Län;3;2000;27
9;Gotlands Län;3;2001;21
9;Gotlands Län;3;2002;21
9;Gotlands Län;3;2003;15
9;Gotlands Län;3;2004;13
9;Gotlands Län;3;2005;21
9;Gotlands Län;3;2006;30
9;Gotlands Län;3;2007;18
9;Gotlands Län;3;2008;33
9;Gotlands Län;3;2009;15
9;Gotlands Län;3;2010;27
9;Gotlands Län;3;2011;27
9;Gotlands Län;3;2012;30
9;Gotlands Län;3;2013;20
9;Gotlands Län;3;2014;31
9;Gotlands Län;3;2015;26
9;Gotlands Län;3;2016;38
9;Gotlands Län;3;2017;42
9;Gotlands Län;3;2018;35
9;Gotlands Län;3;2019;29
9;Gotlands Län;3;2020;36
9;Gotlands Län;3;2021;41
9;Gotlands Län;3;2022;21
9;Gotlands Län;3;2023;20
9;Gotlands Län;4;1997;30
9;Gotlands Län;4;1998;25
9;Gotlands Län;4;1999;13
9;Gotlands Län;4;2000;23
9;Gotlands Län;4;2001;22
9;Gotlands Län;4;2002;18
9;Gotlands Län;4;2003;24
9;Gotlands Län;4;2004;17
9;Gotlands Län;4;2005;17
9;Gotlands Län;4;2006;14
9;Gotlands Län;4;2007;14
9;Gotlands Län;4;2008;11
9;Gotlands Län;4;2009;25
9;Gotlands Län;4;2010;25
9;Gotlands Län;4;2011;17
9;Gotlands Län;4;2012;24
9;Gotlands Län;4;2013;36
9;Gotlands Län;4;2014;19
9;Gotlands Län;4;2015;31
9;Gotlands Län;4;2016;36
9;Gotlands Län;4;2017;40
9;Gotlands Län;4;2018;42
9;Gotlands Län;4;2019;21
9;Gotlands Län;4;2020;22
9;Gotlands Län;4;2021;35
9;Gotlands Län;4;2022;25
9;Gotlands Län;4;2023;19
9;Gotlands Län;5;1997;25
9;Gotlands Län;5;1998;21
9;Gotlands Län;5;1999;16
9;Gotlands Län;5;2000;19
9;Gotlands Län;5;2001;20
9;Gotlands Län;5;2002;18
9;Gotlands Län;5;2003;8
9;Gotlands Län;5;2004;13
9;Gotlands Län;5;2005;17
9;Gotlands Län;5;2006;14
9;Gotlands Län;5;2007;13
9;Gotlands Län;5;2008;19
9;Gotlands Län;5;2009;18
9;Gotlands Län;5;2010;13
9;Gotlands Län;5;2011;24
9;Gotlands Län;5;2012;35
9;Gotlands Län;5;2013;22
9;Gotlands Län;5;2014;18
9;Gotlands Län;5;2015;28
9;Gotlands Län;5;2016;38
9;Gotlands Län;5;2017;36
9;Gotlands Län;5;2018;25
9;Gotlands Län;5;2019;30
9;Gotlands Län;5;2020;32
9;Gotlands Län;5;2021;43
9;Gotlands Län;5;2022;24
9;Gotlands Län;5;2023;19
9;Gotlands Län;6;1997;17
9;Gotlands Län;6;1998;14
9;Gotlands Län;6;1999;18
9;Gotlands Län;6;2000;22
9;Gotlands Län;6;2001;27
9;Gotlands Län;6;2002;29
9;Gotlands Län;6;2003;14
9;Gotlands Län;6;2004;12
9;Gotlands Län;6;2005;12
9;Gotlands Län;6;2006;23
9;Gotlands Län;6;2007;16
9;Gotlands Län;6;2008;15
9;Gotlands Län;6;2009;13
9;Gotlands Län;6;2010;27
9;Gotlands Län;6;2011;14
9;Gotlands Län;6;2012;17
9;Gotlands Län;6;2013;21
9;Gotlands Län;6;2014;20
9;Gotlands Län;6;2015;34
9;Gotlands Län;6;2016;30
9;Gotlands Län;6;2017;32
9;Gotlands Län;6;2018;27
9;Gotlands Län;6;2019;22
9;Gotlands Län;6;2020;16
9;Gotlands Län;6;2021;24
9;Gotlands Län;6;2022;32
9;Gotlands Län;6;2023;19
9;Gotlands Län;7;1997;21
9;Gotlands Län;7;1998;24
9;Gotlands Län;7;1999;14
9;Gotlands Län;7;2000;28
9;Gotlands Län;7;2001;17
9;Gotlands Län;7;2002;19
9;Gotlands Län;7;2003;11
9;Gotlands Län;7;2004;13
9;Gotlands Län;7;2005;7
9;Gotlands Län;7;2006;9
9;Gotlands Län;7;2007;8
9;Gotlands Län;7;2008;14
9;Gotlands Län;7;2009;15
9;Gotlands Län;7;2010;8
9;Gotlands Län;7;2011;8
9;Gotlands Län;7;2012;23
9;Gotlands Län;7;2013;16
9;Gotlands Län;7;2014;16
9;Gotlands Län;7;2015;16
9;Gotlands Län;7;2016;28
9;Gotlands Län;7;2017;27
9;Gotlands Län;7;2018;30
9;Gotlands Län;7;2019;10
9;Gotlands Län;7;2020;22
9;Gotlands Län;7;2021;23
9;Gotlands Län;7;2022;20
9;Gotlands Län;7;2023;19
9;Gotlands Län;8;1997;12
9;Gotlands Län;8;1998;10
9;Gotlands Län;8;1999;19
9;Gotlands Län;8;2000;25
9;Gotlands Län;8;2001;27
9;Gotlands Län;8;2002;19
9;Gotlands Län;8;2003;19
9;Gotlands Län;8;2004;18
9;Gotlands Län;8;2005;12
9;Gotlands Län;8;2006;14
9;Gotlands Län;8;2007;5
9;Gotlands Län;8;2008;12
9;Gotlands Län;8;2009;11
9;Gotlands Län;8;2010;18
9;Gotlands Län;8;2011;12
9;Gotlands Län;8;2012;9
9;Gotlands Län;8;2013;22
9;Gotlands Län;8;2014;10
9;Gotlands Län;8;2015;20
9;Gotlands Län;8;2016;26
9;Gotlands Län;8;2017;33
9;Gotlands Län;8;2018;35
9;Gotlands Län;8;2019;17
9;Gotlands Län;8;2020;16
9;Gotlands Län;8;2021;22
9;Gotlands Län;8;2022;17
9;Gotlands Län;8;2023;16
9;Gotlands Län;9;1997;20
9;Gotlands Län;9;1998;12
9;Gotlands Län;9;1999;7
9;Gotlands Län;9;2000;16
9;Gotlands Län;9;2001;22
9;Gotlands Län;9;2002;13
9;Gotlands Län;9;2003;20
9;Gotlands Län;9;2004;14
9;Gotlands Län;9;2005;12
9;Gotlands Län;9;2006;13
9;Gotlands Län;9;2007;10
9;Gotlands Län;9;2008;19
9;Gotlands Län;9;2009;9
9;Gotlands Län;9;2010;9
9;Gotlands Län;9;2011;15
9;Gotlands Län;9;2012;5
9;Gotlands Län;9;2013;15
9;Gotlands Län;9;2014;12
9;Gotlands Län;9;2015;24
9;Gotlands Län;9;2016;20
9;Gotlands Län;9;2017;24
9;Gotlands Län;9;2018;19
9;Gotlands Län;9;2019;23
9;Gotlands Län;9;2020;16
9;Gotlands Län;9;2021;19
9;Gotlands Län;9;2022;14
9;Gotlands Län;9;2023;15
9;Gotlands Län;10;1997;20
9;Gotlands Län;10;1998;12
9;Gotlands Län;10;1999;22
9;Gotlands Län;10;2000;23
9;Gotlands Län;10;2001;18
9;Gotlands Län;10;2002;21
9;Gotlands Län;10;2003;13
9;Gotlands Län;10;2004;18
9;Gotlands Län;10;2005;12
9;Gotlands Län;10;2006;13
9;Gotlands Län;10;2007;14
9;Gotlands Län;10;2008;7
9;Gotlands Län;10;2009;21
9;Gotlands Län;10;2010;13
9;Gotlands Län;10;2011;10
9;Gotlands Län;10;2012;13
9;Gotlands Län;10;2013;6
9;Gotlands Län;10;2014;13
9;Gotlands Län;10;2015;17
9;Gotlands Län;10;2016;17
9;Gotlands Län;10;2017;22
9;Gotlands Län;10;2018;39
9;Gotlands Län;10;2019;16
9;Gotlands Län;10;2020;18
9;Gotlands Län;10;2021;25
9;Gotlands Län;10;2022;14
9;Gotlands Län;10;2023;17
9;Gotlands Län;11;1997;13
9;Gotlands Län;11;1998;10
9;Gotlands Län;11;1999;10
9;Gotlands Län;11;2000;25
9;Gotlands Län;11;2001;20
9;Gotlands Län;11;2002;18
9;Gotlands Län;11;2003;18
9;Gotlands Län;11;2004;9
9;Gotlands Län;11;2005;7
9;Gotlands Län;11;2006;10
9;Gotlands Län;11;2007;10
9;Gotlands Län;11;2008;15
9;Gotlands Län;11;2009;5
9;Gotlands Län;11;2010;16
9;Gotlands Län;11;2011;7
9;Gotlands Län;11;2012;15
9;Gotlands Län;11;2013;20
9;Gotlands Län;11;2014;11
9;Gotlands Län;11;2015;14
9;Gotlands Län;11;2016;19
9;Gotlands Län;11;2017;24
9;Gotlands Län;11;2018;16
9;Gotlands Län;11;2019;21
9;Gotlands Län;11;2020;16
9;Gotlands Län;11;2021;17
9;Gotlands Län;11;2022;20
9;Gotlands Län;11;2023;15
9;Gotlands Län;12;1997;11
9;Gotlands Län;12;1998;8
9;Gotlands Län;12;1999;11
9;Gotlands Län;12;2000;16
9;Gotlands Län;12;2001;17
9;Gotlands Län;12;2002;13
9;Gotlands Län;12;2003;13
9;Gotlands Län;12;2004;15
9;Gotlands Län;12;2005;5
9;Gotlands Län;12;2006;11
9;Gotlands Län;12;2007;7
9;Gotlands Län;12;2008;5
9;Gotlands Län;12;2009;12
9;Gotlands Län;12;2010;9
9;Gotlands Län;12;2011;11
9;Gotlands Län;12;2012;8
9;Gotlands Län;12;2013;12
9;Gotlands Län;12;2014;11
9;Gotlands Län;12;2015;19
9;Gotlands Län;12;2016;19
9;Gotlands Län;12;2017;20
9;Gotlands Län;12;2018;22
9;Gotlands Län;12;2019;20
9;Gotlands Län;12;2020;13
9;Gotlands Län;12;2021;20
9;Gotlands Län;12;2022;21
9;Gotlands Län;12;2023;16
9;Gotlands Län;13;1997;12
9;Gotlands Län;13;1998;14
9;Gotlands Län;13;1999;12
9;Gotlands Län;13;2000;24
9;Gotlands Län;13;2001;19
9;Gotlands Län;13;2002;19
9;Gotlands Län;13;2003;19
9;Gotlands Län;13;2004;12
9;Gotlands Län;13;2005;8
9;Gotlands Län;13;2006;14
9;Gotlands Län;13;2007;8
9;Gotlands Län;13;2008;9
9;Gotlands Län;13;2009;14
9;Gotlands Län;13;2010;14
9;Gotlands Län;13;2011;11
9;Gotlands Län;13;2012;12
9;Gotlands Län;13;2013;13
9;Gotlands Län;13;2014;11
9;Gotlands Län;13;2015;17
9;Gotlands Län;13;2016;16
9;Gotlands Län;13;2017;22
9;Gotlands Län;13;2018;24
9;Gotlands Län;13;2019;15
9;Gotlands Län;13;2020;18
9;Gotlands Län;13;2021;17
9;Gotlands Län;13;2022;16
9;Gotlands Län;13;2023;20
9;Gotlands Län;14;1997;12
9;Gotlands Län;14;1998;7
9;Gotlands Län;14;1999;15
9;Gotlands Län;14;2000;13
9;Gotlands Län;14;2001;12
9;Gotlands Län;14;2002;17
9;Gotlands Län;14;2003;6
9;Gotlands Län;14;2004;16
9;Gotlands Län;14;2005;6
9;Gotlands Län;14;2006;4
9;Gotlands Län;14;2007;10
9;Gotlands Län;14;2008;11
9;Gotlands Län;14;2009;14
9;Gotlands Län;14;2010;9
9;Gotlands Län;14;2011;14
9;Gotlands Län;14;2012;16
9;Gotlands Län;14;2013;10
9;Gotlands Län;14;2014;15
9;Gotlands Län;14;2015;14
9;Gotlands Län;14;2016;17
9;Gotlands Län;14;2017;13
9;Gotlands Län;14;2018;19
9;Gotlands Län;14;2019;19
9;Gotlands Län;14;2020;15
9;Gotlands Län;14;2021;22
9;Gotlands Län;14;2022;15
9;Gotlands Län;14;2023;13
9;Gotlands Län;15;1997;7
9;Gotlands Län;15;1998;10
9;Gotlands Län;15;1999;7
9;Gotlands Län;15;2000;8
9;Gotlands Län;15;2001;13
9;Gotlands Län;15;2002;12
9;Gotlands Län;15;2003;11
9;Gotlands Län;15;2004;11
9;Gotlands Län;15;2005;10
9;Gotlands Län;15;2006;10
9;Gotlands Län;15;2007;5
9;Gotlands Län;15;2008;17
9;Gotlands Län;15;2009;12
9;Gotlands Län;15;2010;6
9;Gotlands Län;15;2011;11
9;Gotlands Län;15;2012;7
9;Gotlands Län;15;2013;7
9;Gotlands Län;15;2014;14
9;Gotlands Län;15;2015;18
9;Gotlands Län;15;2016;20
9;Gotlands Län;15;2017;21
9;Gotlands Län;15;2018;14
9;Gotlands Län;15;2019;11
9;Gotlands Län;15;2020;11
9;Gotlands Län;15;2021;15
9;Gotlands Län;15;2022;14
9;Gotlands Län;15;2023;12
9;Gotlands Län;16;1997;6
9;Gotlands Län;16;1998;17
9;Gotlands Län;16;1999;9
9;Gotlands Län;16;2000;17
9;Gotlands Län;16;2001;16
9;Gotlands Län;16;2002;14
9;Gotlands Län;16;2003;17
9;Gotlands Län;16;2004;15
9;Gotlands Län;16;2005;11
9;Gotlands Län;16;2006;22
9;Gotlands Län;16;2007;16
9;Gotlands Län;16;2008;19
9;Gotlands Län;16;2009;16
9;Gotlands Län;16;2010;17
9;Gotlands Län;16;2011;17
9;Gotlands Län;16;2012;10
9;Gotlands Län;16;2013;17
9;Gotlands Län;16;2014;11
9;Gotlands Län;16;2015;17
9;Gotlands Län;16;2016;25
9;Gotlands Län;16;2017;25
9;Gotlands Län;16;2018;30
9;Gotlands Län;16;2019;27
9;Gotlands Län;16;2020;17
9;Gotlands Län;16;2021;17
9;Gotlands Län;16;2022;21
9;Gotlands Län;16;2023;15
9;Gotlands Län;17;1997;11
9;Gotlands Län;17;1998;12
9;Gotlands Län;17;1999;11
9;Gotlands Län;17;2000;10
9;Gotlands Län;17;2001;15
9;Gotlands Län;17;2002;9
9;Gotlands Län;17;2003;15
9;Gotlands Län;17;2004;11
9;Gotlands Län;17;2005;18
9;Gotlands Län;17;2006;10
9;Gotlands Län;17;2007;15
9;Gotlands Län;17;2008;12
9;Gotlands Län;17;2009;14
9;Gotlands Län;17;2010;20
9;Gotlands Län;17;2011;13
9;Gotlands Län;17;2012;10
9;Gotlands Län;17;2013;11
9;Gotlands Län;17;2014;16
9;Gotlands Län;17;2015;19
9;Gotlands Län;17;2016;25
9;Gotlands Län;17;2017;25
9;Gotlands Län;17;2018;27
9;Gotlands Län;17;2019;21
9;Gotlands Län;17;2020;11
9;Gotlands Län;17;2021;8
9;Gotlands Län;17;2022;17
9;Gotlands Län;17;2023;11
9;Gotlands Län;18;1997;10
9;Gotlands Län;18;1998;12
9;Gotlands Län;18;1999;8
9;Gotlands Län;18;2000;14
9;Gotlands Län;18;2001;10
9;Gotlands Län;18;2002;10
9;Gotlands Län;18;2003;15
9;Gotlands Län;18;2004;17
9;Gotlands Län;18;2005;16
9;Gotlands Län;18;2006;10
9;Gotlands Län;18;2007;24
9;Gotlands Län;18;2008;24
9;Gotlands Län;18;2009;21
9;Gotlands Län;18;2010;19
9;Gotlands Län;18;2011;13
9;Gotlands Län;18;2012;14
9;Gotlands Län;18;2013;21
9;Gotlands Län;18;2014;15
9;Gotlands Län;18;2015;27
9;Gotlands Län;18;2016;21
9;Gotlands Län;18;2017;50
9;Gotlands Län;18;2018;27
9;Gotlands Län;18;2019;28
9;Gotlands Län;18;2020;17
9;Gotlands Län;18;2021;24
9;Gotlands Län;18;2022;33
9;Gotlands Län;18;2023;25
9;Gotlands Län;19;1997;36
9;Gotlands Län;19;1998;52
9;Gotlands Län;19;1999;37
9;Gotlands Län;19;2000;47
9;Gotlands Län;19;2001;58
9;Gotlands Län;19;2002;56
9;Gotlands Län;19;2003;57
9;Gotlands Län;19;2004;51
9;Gotlands Län;19;2005;89
9;Gotlands Län;19;2006;62
9;Gotlands Län;19;2007;87
9;Gotlands Län;19;2008;77
9;Gotlands Län;19;2009;114
9;Gotlands Län;19;2010;95
9;Gotlands Län;19;2011;71
9;Gotlands Län;19;2012;80
9;Gotlands Län;19;2013;95
9;Gotlands Län;19;2014;84
9;Gotlands Län;19;2015;98
9;Gotlands Län;19;2016;118
9;Gotlands Län;19;2017;74
9;Gotlands Län;19;2018;107
9;Gotlands Län;19;2019;103
9;Gotlands Län;19;2020;82
9;Gotlands Län;19;2021;140
9;Gotlands Län;19;2022;107
9;Gotlands Län;19;2023;96
10;Blekinge Län;0;1997;34
10;Blekinge Län;0;1998;23
10;Blekinge Län;0;1999;31
10;Blekinge Län;0;2000;36
10;Blekinge Län;0;2001;31
10;Blekinge Län;0;2002;36
10;Blekinge Län;0;2003;44
10;Blekinge Län;0;2004;41
10;Blekinge Län;0;2005;33
10;Blekinge Län;0;2006;36
10;Blekinge Län;0;2007;45
10;Blekinge Län;0;2008;33
10;Blekinge Län;0;2009;45
10;Blekinge Län;0;2010;44
10;Blekinge Län;0;2011;39
10;Blekinge Län;0;2012;51
10;Blekinge Län;0;2013;49
10;Blekinge Län;0;2014;62
10;Blekinge Län;0;2015;55
10;Blekinge Län;0;2016;74
10;Blekinge Län;0;2017;52
10;Blekinge Län;0;2018;50
10;Blekinge Län;0;2019;36
10;Blekinge Län;0;2020;58
10;Blekinge Län;0;2021;40
10;Blekinge Län;0;2022;34
10;Blekinge Län;0;2023;30
10;Blekinge Län;1;1997;62
10;Blekinge Län;1;1998;48
10;Blekinge Län;1;1999;62
10;Blekinge Län;1;2000;68
10;Blekinge Län;1;2001;82
10;Blekinge Län;1;2002;61
10;Blekinge Län;1;2003;72
10;Blekinge Län;1;2004;62
10;Blekinge Län;1;2005;85
10;Blekinge Län;1;2006;71
10;Blekinge Län;1;2007;73
10;Blekinge Län;1;2008;82
10;Blekinge Län;1;2009;68
10;Blekinge Län;1;2010;89
10;Blekinge Län;1;2011;81
10;Blekinge Län;1;2012;90
10;Blekinge Län;1;2013;111
10;Blekinge Län;1;2014;123
10;Blekinge Län;1;2015;123
10;Blekinge Län;1;2016;121
10;Blekinge Län;1;2017;134
10;Blekinge Län;1;2018;98
10;Blekinge Län;1;2019;91
10;Blekinge Län;1;2020;71
10;Blekinge Län;1;2021;89
10;Blekinge Län;1;2022;88
10;Blekinge Län;1;2023;79
10;Blekinge Län;2;1997;54
10;Blekinge Län;2;1998;56
10;Blekinge Län;2;1999;41
10;Blekinge Län;2;2000;54
10;Blekinge Län;2;2001;54
10;Blekinge Län;2;2002;58
10;Blekinge Län;2;2003;51
10;Blekinge Län;2;2004;55
10;Blekinge Län;2;2005;52
10;Blekinge Län;2;2006;63
10;Blekinge Län;2;2007;58
10;Blekinge Län;2;2008;60
10;Blekinge Län;2;2009;52
10;Blekinge Län;2;2010;53
10;Blekinge Län;2;2011;57
10;Blekinge Län;2;2012;88
10;Blekinge Län;2;2013;80
10;Blekinge Län;2;2014;120
10;Blekinge Län;2;2015;129
10;Blekinge Län;2;2016;126
10;Blekinge Län;2;2017;111
10;Blekinge Län;2;2018;88
10;Blekinge Län;2;2019;75
10;Blekinge Län;2;2020;71
10;Blekinge Län;2;2021;59
10;Blekinge Län;2;2022;69
10;Blekinge Län;2;2023;77
10;Blekinge Län;3;1997;44
10;Blekinge Län;3;1998;50
10;Blekinge Län;3;1999;47
10;Blekinge Län;3;2000;49
10;Blekinge Län;3;2001;46
10;Blekinge Län;3;2002;49
10;Blekinge Län;3;2003;38
10;Blekinge Län;3;2004;46
10;Blekinge Län;3;2005;50
10;Blekinge Län;3;2006;62
10;Blekinge Län;3;2007;63
10;Blekinge Län;3;2008;78
10;Blekinge Län;3;2009;58
10;Blekinge Län;3;2010;41
10;Blekinge Län;3;2011;65
10;Blekinge Län;3;2012;61
10;Blekinge Län;3;2013;113
10;Blekinge Län;3;2014;101
10;Blekinge Län;3;2015;116
10;Blekinge Län;3;2016;119
10;Blekinge Län;3;2017;105
10;Blekinge Län;3;2018;88
10;Blekinge Län;3;2019;81
10;Blekinge Län;3;2020;59
10;Blekinge Län;3;2021;70
10;Blekinge Län;3;2022;75
10;Blekinge Län;3;2023;50
10;Blekinge Län;4;1997;56
10;Blekinge Län;4;1998;50
10;Blekinge Län;4;1999;49
10;Blekinge Län;4;2000;57
10;Blekinge Län;4;2001;52
10;Blekinge Län;4;2002;53
10;Blekinge Län;4;2003;44
10;Blekinge Län;4;2004;46
10;Blekinge Län;4;2005;46
10;Blekinge Län;4;2006;51
10;Blekinge Län;4;2007;49
10;Blekinge Län;4;2008;49
10;Blekinge Län;4;2009;41
10;Blekinge Län;4;2010;57
10;Blekinge Län;4;2011;37
10;Blekinge Län;4;2012;70
10;Blekinge Län;4;2013;71
10;Blekinge Län;4;2014;94
10;Blekinge Län;4;2015;106
10;Blekinge Län;4;2016;120
10;Blekinge Län;4;2017;79
10;Blekinge Län;4;2018;82
10;Blekinge Län;4;2019;66
10;Blekinge Län;4;2020;45
10;Blekinge Län;4;2021;49
10;Blekinge Län;4;2022;58
10;Blekinge Län;4;2023;52
10;Blekinge Län;5;1997;39
10;Blekinge Län;5;1998;37
10;Blekinge Län;5;1999;40
10;Blekinge Län;5;2000;37
10;Blekinge Län;5;2001;36
10;Blekinge Län;5;2002;47
10;Blekinge Län;5;2003;41
10;Blekinge Län;5;2004;39
10;Blekinge Län;5;2005;35
10;Blekinge Län;5;2006;56
10;Blekinge Län;5;2007;45
10;Blekinge Län;5;2008;51
10;Blekinge Län;5;2009;47
10;Blekinge Län;5;2010;41
10;Blekinge Län;5;2011;45
10;Blekinge Län;5;2012;60
10;Blekinge Län;5;2013;71
10;Blekinge Län;5;2014;102
10;Blekinge Län;5;2015;111
10;Blekinge Län;5;2016;139
10;Blekinge Län;5;2017;75
10;Blekinge Län;5;2018;71
10;Blekinge Län;5;2019;71
10;Blekinge Län;5;2020;48
10;Blekinge Län;5;2021;64
10;Blekinge Län;5;2022;75
10;Blekinge Län;5;2023;58
10;Blekinge Län;6;1997;51
10;Blekinge Län;6;1998;39
10;Blekinge Län;6;1999;35
10;Blekinge Län;6;2000;52
10;Blekinge Län;6;2001;35
10;Blekinge Län;6;2002;53
10;Blekinge Län;6;2003;39
10;Blekinge Län;6;2004;43
10;Blekinge Län;6;2005;46
10;Blekinge Län;6;2006;46
10;Blekinge Län;6;2007;46
10;Blekinge Län;6;2008;58
10;Blekinge Län;6;2009;27
10;Blekinge Län;6;2010;28
10;Blekinge Län;6;2011;46
10;Blekinge Län;6;2012;53
10;Blekinge Län;6;2013;61
10;Blekinge Län;6;2014;72
10;Blekinge Län;6;2015;95
10;Blekinge Län;6;2016;141
10;Blekinge Län;6;2017;81
10;Blekinge Län;6;2018;76
10;Blekinge Län;6;2019;48
10;Blekinge Län;6;2020;46
10;Blekinge Län;6;2021;49
10;Blekinge Län;6;2022;52
10;Blekinge Län;6;2023;43
10;Blekinge Län;7;1997;43
